Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
Ricky's Flower Market,"",Ricky's Flower Market,42.379445,-71.093611,Union Square,"",Somerville,MA,02143,US,6176287569,"","",EST,"",Active
Cuisine En Locale,"",Cuisine En Locale,42.3882255554199,-71.1038665771484,156 Highland Ave,"",Somerville,MA,02143,US,6172850167,"","",EST,"",Active
Diaper Lab,"",Diaper Lab,42.3934151977301,-71.1207005381584,200 Elm St,"",Somerville,MA,02144,US,6177640192,"","",EST,"",Active
Hair By Christine & Co,"",Hair By Christine & Co,42.3901871591806,-71.1077897250652,217 Highland Ave,"",Somerville,MA,02145,US,6177766470,"","",EST,"",Active
Burger Dive,"",Burger Dive,42.3967728624515,-71.0829557385958,Assembly Square Marketplace,"",Somerville,MA,02145,US,6176283300,"","",EST,"",Active
Open Space Community Acupuncture,"",Open Space Community Acupuncture,42.3799803,-71.095037,70 Union Square,"",Somerville,MA,02143,US,6176279700,"","",EST,"",Active
Cuisine Chez Vous,"",Cuisine Chez Vous,42.3840254545212,-71.1124420166016,7 Miller St,"",Somerville,MA,02143,US,6175763652,"","",EST,"",Active
Royal Pizza & Subs,"",Royal Pizza & Subs,42.3819802701473,-71.0821511596441,23 Washington St,"",Somerville,MA,02143,US,6177768415,"","",EST,"",Active
Los Paisanos,"",Los Paisanos,42.3865623474121,-71.0807113647461,62 Broadway,"",Somerville,MA,02145,US,6176293502,"","",EST,"",Active
Union Square Donuts,"",Union Square Donuts,42.3807548,-71.0971645,20 Bow St,"",Somerville,MA,02143,US,6172092257,"","",EST,"",Active
The Scoop N Scootery,"",The Scoop N Scootery,42.3982529973061,-71.1070007492127,"Somerville, MA 02155","",Somerville,MA,02155,US,6173948634,"","",EST,"",Active
Lindsay Griffin Boston Hairstylist + Co.,"",Lindsay Griffin Boston Hairstylist + Co.,42.400299757719,-71.1128195375204,106 Bristol Rd,"",Somerville,MA,02144,US,6176250001,"","",EST,"",Active
Boston TechCollective,"",Boston TechCollective,42.4025668948889,-71.1267904937267,231 Holland St,"",Somerville,MA,02144,US,6176391230,"","",EST,"",Active
Alewife Brook Greenway,"",Alewife Brook Greenway,42.4114172603486,-71.1329340934753,"Alewife Brook Pkwy, Alewife Station and Mystic Valley Pkwy","",Somerville,MA,,US,,"","",EST,"",Active
Hub Comics,"",Hub Comics,42.381302,-71.097099,19 Bow St,"",Somerville,MA,02143,US,6177180987,"","",EST,"",Active
Roast Beef and Pizza King,"",Roast Beef and Pizza King,42.388584,-71.102854,147 Highland Ave,"",Somerville,MA,02143,US,6176257570,"","",EST,"",Active
Palm Sugar Thai Cuisine,"",Palm Sugar Thai Cuisine,42.3933868408203,-71.1203384399414,195 Elm St,"",Somerville,MA,02144,US,6177181759,"","",EST,"",Active
Arco Tire & Services,"",Arco Tire & Services,42.4028244,-71.1281052,18 Clarendon Ave,"",Somerville,MA,02144,US,6176239400,"","",EST,"",Active
Webster Auto Body Corporation,"",Webster Auto Body Corporation,42.37552,-71.09531,69 Webster Ave,"",Somerville,MA,02143,US,6176668181,"","",EST,"",Active
Supreme Kitchen,"",Supreme Kitchen,42.390827,-71.108803,233 Highland Ave,"",Somerville,MA,02143,US,6176284440,"","",EST,"",Active
Zen Dog Training,"",Zen Dog Training,42.377552,-71.093048,34 Allen St,"",Somerville,MA,02143,US,6172335496,"","",EST,"",Active
QRST's Custom Printing,"",QRST's Custom Printing,42.375492,-71.093079,561 Windsor St,"",Somerville,MA,02143,US,6176253335,"","",EST,"",Active
The Training Room 1,"",The Training Room 1,42.3854816,-71.1131715,691A Somerville Ave,"",Somerville,MA,02143,US,6172846088,"","",EST,"",Active
McKinnon's Meat Market,"",McKinnon's Meat Market,42.3950647562742,-71.1216004192829,239 Elm St,"",Somerville,MA,02144,US,6176660888,"","",EST,"",Active
Q's Nuts & Other Cravings,"",Q's Nuts & Other Cravings,42.3942735046148,-71.1170279234648,349 Highland Ave,"",Somerville,MA,02144,US,6177643741,"","",EST,"",Active
Zumba With Jess,"",Zumba With Jess,42.38068,-71.097374,Dance Union,"",Somerville,MA,02143,US,6179681695,"","",EST,"",Active
Shiso Kitchen,"",Shiso Kitchen,42.3787301033735,-71.1043182760477,374 Washington St,"",Somerville,MA,02143,US,6179999971,"","",EST,"",Active
Oriental Chinese,"",Oriental Chinese,42.3966407775879,-71.1035690307617,513 Medford St,"",Somerville,MA,02145,US,6176288288,"","",EST,"",Active
Dodakin's Auto Sales,"",Dodakin's Auto Sales,42.3804092,-71.108757,191 Beacon St,"",Somerville,MA,02143,US,6173548594,"","",EST,"",Active
The Guy With a Truck Moving Company,"",The Guy With a Truck Moving Company,42.3889905604631,-71.1030346820312,"Somerville, MA 02143","",Somerville,MA,02143,US,6179019761,"","",EST,"",Active
April Hair Cutting,"",April Hair Cutting,42.3975873738527,-71.1233257502317,35 Holland St,"",Somerville,MA,02144,US,6176239492,"","",EST,"",Active
Reliable Market,"",Reliable Market,42.3802498,-71.0964528,45 Union Sq,"",Somerville,MA,02143,US,6176239620,"","",EST,"",Active
Maya Sol Mexican Grill,"",Maya Sol Mexican Grill,42.3891106,-71.0863724,179 Broadway,"",Somerville,MA,02145,US,6177769179,"","",EST,"",Active
Tacqueria Montecristo,"",Tacqueria Montecristo,42.3881010711193,-71.0849312692881,146 Broadway,"",Somerville,MA,02145,US,6176288458,"","",EST,"",Active
Bella Wang Photography,"",Bella Wang Photography,42.3963012695312,-71.1221618652344,Davis Sq,"",Somerville,MA,02144,US,,"","",EST,"",Active
Papagayo,"",Papagayo,42.3959788157284,-71.0809200277394,Assembly Row,"",Somerville,MA,02145,US,6179966100,"","",EST,"",Active
City Nails & Spa,"",City Nails & Spa,42.388176,-71.0843506,135 Broadway,"",Somerville,MA,02145,US,6177644166,"","",EST,"",Active
Domino's Pizza,"",Domino's Pizza,42.3936043,-71.1205521,201 Elm St,"",Somerville,MA,02144,US,6176292929,"","",EST,"",Active
Jerry's Liquors,"",Jerry's Liquors,42.380722,-71.097733,329 Somerville Ave,"",Somerville,MA,02143,US,6176665410,"","",EST,"",Active
Salon Cu,"",Salon Cu,42.399715,-71.112289,698 Broadway,"",Somerville,MA,02144,US,6176284500,"","",EST,"",Active
"Casey Cook, DMD","","Casey Cook, DMD",42.3978996,-71.1234436,Davis Square Dental,"",Somerville,MA,02144,US,6176236767,"","",EST,"",Active
Beacon Street Laundromat,"",Beacon Street Laundromat,42.385654,-71.115723,358 Beacon St,"",Somerville,MA,02143,US,6172450441,"","",EST,"",Active
Dynamic Plumbing Heating & Gas Fitting,"",Dynamic Plumbing Heating & Gas Fitting,42.39714351228,-71.1226826089843,Davis Square,"",Somerville,MA,02144,US,7815358827,"","",EST,"",Active
Mac's Auto Body,"",Mac's Auto Body,42.3937798,-71.1213989,53 Russell St,"",Somerville,MA,02144,US,6177761166,"","",EST,"",Active
Lyndell's Bakery,"",Lyndell's Bakery,42.3999499,-71.11301,720 Broadway,"",Somerville,MA,02144,US,6176251793,"","",EST,"",Active
Highland Pizza,"",Highland Pizza,42.3848152160645,-71.0938568115234,22 Highland Ave,"",Somerville,MA,02143,US,6177760325,"","",EST,"",Active
Downtown Wines & Spirits,"",Downtown Wines & Spirits,42.3947523,-71.1212664,225 Elm St,"",Somerville,MA,02144,US,6176257777,"","",EST,"",Active
Porter Square Dry Cleaners and Tailors,"",Porter Square Dry Cleaners and Tailors,42.3894302346944,-71.1165943866901,89 Elm St,"",Somerville,MA,02144,US,6176281124,"","",EST,"",Active
Subway,"",Subway,42.3861694,-71.1143112,711-723 Somerville Ave,"",Somerville,MA,02143,US,6177760091,"","",EST,"",Active
Aguacate Verde,"",Aguacate Verde,42.3863144,-71.1137848,13 Elm St,"",Somerville,MA,02143,US,6176660677,"","",EST,"",Active
RiverDog,"",RiverDog,42.3805351,-71.0974503,321-325 Somerville Ave,"",Somerville,MA,02143,US,8579983343,"","",EST,"",Active
Market Basket,"",Market Basket,42.381496935771,-71.1010614888282,400 Somerville Ave,"",Somerville,MA,02144,US,6176662420,"","",EST,"",Active
Savas Shoe Repair,"",Savas Shoe Repair,42.3955956,-71.1222229,260 Elm St,"",Somerville,MA,02143,US,6177768580,"","",EST,"",Active
Big Blue Plumbing & Heating,"",Big Blue Plumbing & Heating,42.3815352,-71.1043392,21 Properzi Way,"",Somerville,MA,02143,US,6172849444,"","",EST,"",Active
Porter Square Veterinarian,"",Porter Square Veterinarian,42.393733,-71.120223,360 Summer St,"",Somerville,MA,02143,US,6176285588,"","",EST,"",Active
Countryside Painting Company,"",Countryside Painting Company,42.392136,-71.114265,57 Cherry st,"",Somerville,MA,02144,US,6176294820,"","",EST,"",Active
Comicazi,"",Comicazi,42.3960082232952,-71.1210726946592,407 Highland Ave,"",Somerville,MA,02144,US,6176662664,"","",EST,"",Active
Gentle Giant Moving Company,"",Gentle Giant Moving Company,42.3742445,-71.0903868,29 Harding St,"",Somerville,MA,02143,US,6176613333,"","",EST,"",Active
Cristo's Pizzeria,"",Cristo's Pizzeria,42.395042,-71.121437,233 Elm St,"",Somerville,MA,02144,US,6176289090,"","",EST,"",Active
Salon 22,"",Salon 22,42.384101,-71.100318,62C Summer St,"",Somerville,MA,02144,US,6177645693,"","",EST,"",Active
Polished Nail Boutique,"",Polished Nail Boutique,42.391507,-71.08169,5 Middlesex Ave,"",Somerville,MA,02145,US,6176250250,"","",EST,"",Active
Burma Design Antique Restoration & Conservation,"",Burma Design Antique Restoration & Conservation,42.3794433,-71.0986415,285 Washington St,"",Somerville,MA,02143,US,6176282666,"","",EST,"",Active
O2 Yoga Studio,"",O2 Yoga Studio,42.392075885720004,-71.112377861831,288 Highland Ave,"",Somerville,MA,02143,US,6176250267,"","",EST,"",Active
EZ Auto Body,"",EZ Auto Body,42.3841421306133,-71.1103270947933,619 Somerville Ave,"",Somerville,MA,02143,US,6176232020,"","",EST,"",Active
Union Square Farmers Market,"",Union Square Farmers Market,42.3796028,-71.0950818,70 Union Sq,"",Somerville,MA,02143,US,,"","",EST,"",Active
Subway,"",Subway,42.3798294,-71.0949326,71- 72 Union Sq,"",Somerville,MA,02144,US,6176231144,"","",EST,"",Active
Somerville Winter Farmer's Market,"",Somerville Winter Farmer's Market,42.389801,-71.1059265,Center for the Arts at the Armory,"",Somerville,MA,02143,US,,"","",EST,"",Active
Nellie's Wildflowers,"",Nellie's Wildflowers,42.3982582,-71.1241379,72 Holland St,"",Somerville,MA,02144,US,6176259453,"","",EST,"",Active
J's Spa & Nail,"",J's Spa & Nail,42.3913498,-71.1100006,251 Highland Ave,"",Somerville,MA,02143,US,6176287809,"","",EST,"",Active
Eyebrow Threading,"",Eyebrow Threading,42.3970925062895,-71.1218639463186,21 College Ave,"",Somerville,MA,02144,US,6176279300,"","",EST,"",Active
TwoMamas Photography,"",TwoMamas Photography,42.381919,-71.105921,29R Properzi Way,"",Somerville,MA,02143,US,6178342338,"","",EST,"",Active
Davis Square Pizza & Subs,"",Davis Square Pizza & Subs,42.3943331070127,-71.1169835569497,351 Highland Ave,"",Somerville,MA,02144,US,6176252255,"","",EST,"",Active
American Fresh Brewhouse-Slumbrew,"",American Fresh Brewhouse-Slumbrew,42.3938834338757,-71.0806065425277,Assembly Row,"",Somerville,MA,02143,US,8004281150,"","",EST,"",Active
Camera Eye Photography Workshops,"",Camera Eye Photography Workshops,42.392688,-71.103137,6 Vernon St,"",Somerville,MA,02145,US,6172339768,"","",EST,"",Active
Somerville Community Path,"",Somerville Community Path,42.38271,-71.10125,"Somerville, MA 02143","",Somerville,MA,02143,US,,"","",EST,"",Active
Fellsway Auto,"",Fellsway Auto,42.3901176452637,-71.0873641967773,693 McGrath Hwy,"",Somerville,MA,02145,US,6176280806,"","",EST,"",Active
EHChocolatier,"",EHChocolatier,42.375492,-71.093079,561 Windsor St,"",Somerville,MA,02143,US,6172846096,"","",EST,"",Active
Beyond Vape,"",Beyond Vape,42.395816,-71.1219688,259 Elm St,"",Somerville,MA,02144,US,6177645655,"","",EST,"",Active
Top Speed Pizza,"",Top Speed Pizza,42.3846101760864,-71.0929349809885,8 Highland Ave,"",Somerville,MA,02143,US,6174911004,"","",EST,"",Active
The Celebrated Flower,"",The Celebrated Flower,42.384392,-71.11274,11 Miller St,"",Somerville,MA,02143,US,6176610400,"","",EST,"",Active
Magpie,"",Magpie,42.3961143,-71.1216209,416 Highland Ave,"",Somerville,MA,02144,US,6176233330,"","",EST,"",Active
Soma Salon and Spa,"",Soma Salon and Spa,42.3951429,-71.0784394,471 Artisan Way,"",Somerville,MA,02145,US,6176287662,"","",EST,"",Active
Dente's Barber Shop,"",Dente's Barber Shop,42.3962093889713,-71.1215360462666,417 Highland Ave,"",Somerville,MA,02144,US,6176258875,"","",EST,"",Active
Hemlock Ink,"",Hemlock Ink,42.382473,-71.1054611,19 Properzi Way,"",Somerville,MA,02143,US,6176253460,"","",EST,"",Active
Vinny's Superette,"",Vinny's Superette,42.3868256,-71.0815793,76 Broadway,"",Somerville,MA,02145,US,6176281921,"","",EST,"",Active
Maximum Hesh,"",Maximum Hesh,42.395019,-71.119285,378A Highland Ave,"",Somerville,MA,02144,US,6176660100,"","",EST,"",Active
Somerville Car Wash & Detail Center,"",Somerville Car Wash & Detail Center,42.3851958,-71.1132594,680 Somerville Ave,"",Somerville,MA,02143,US,6176259027,"","",EST,"",Active
Salon Villa Francesca,"",Salon Villa Francesca,42.384796,-71.092911,11 Highland Ave,"",Somerville,MA,02145,US,6176250028,"","",EST,"",Active
Salon Mari,"",Salon Mari,42.385456,-71.112915,689 Somerville Ave,"",Somerville,MA,02143,US,6177840259,"","",EST,"",Active
Evie Salon Studio,"",Evie Salon Studio,42.3981705,-71.1236115,57 Holland St,"",Somerville,MA,02144,US,6177644068,"","",EST,"",Active
E-motion Sports Massage,"",E-motion Sports Massage,42.3872108459473,-71.0811004638672,67 Broadway St,"",Somerville,MA,02145,US,8776552943,"","",EST,"",Active
Red Line Real Estate,"",Red Line Real Estate,42.3928108,-71.1199875,179 Elm St,"",Somerville,MA,02144,US,6177767000,"","",EST,"",Active
Mystic Cleaners & Tailors,"",Mystic Cleaners & Tailors,42.3914604,-71.0919418,282 Broadway,"",Somerville,MA,02145,US,6176280166,"","",EST,"",Active
BlueFern Massage Therapy,"",BlueFern Massage Therapy,42.3960920423269,-71.1223809421062,Great Way Wellness Center,"",Somerville,MA,02144,US,6177187278,"","",EST,"",Active
Redfin,"",Redfin,42.3747406,-71.088028,35 Medford St,"",Somerville,MA,02143,US,8779733346,"","",EST,"",Active
The Joshua Tree,"",The Joshua Tree,42.3956,-71.12233,256 Elm St,"",Somerville,MA,02144,US,6176239910,"","",EST,"",Active
AMC Assembly Row 12,"",AMC Assembly Row 12,42.3950907,-71.0793468,395 Artisan Way,"",Somerville,MA,02145,US,8882624386,"","",EST,"",Active
Compliments Food Co,"",Compliments Food Co,42.3370361526073,-71.1455416491104,201 Somerville Ave,"",Somerville,MA,02143,US,6178956058,"","",EST,"",Active
7ate9 Bakery,"",7ate9 Bakery,42.3896580934525,-71.1066095530987,199C Highland Ave,"",Somerville,MA,02143,US,7812189361,"","",EST,"",Active
The Wine & Cheese Cask,"",The Wine & Cheese Cask,42.3784924502204,-71.1061222488397,407 Washington St,"",Somerville,MA,02143,US,6176238656,"","",EST,"",Active
China Delight,"",China Delight,42.3831161856651,-71.1061307787895,524 Somerville Ave,"",Somerville,MA,02143,US,6176236161,"","",EST,"",Active
Swartz Catering,"",Swartz Catering,42.4008040130138,-71.1176937818527,854 Broadway,"",Somerville,MA,02144,US,6176281632,"","",EST,"",Active
Sunrise Cuisine,"",Sunrise Cuisine,42.393486276269,-71.0833447426558,76 Middlesex Ave,"",Somerville,MA,02145,US,6176232992,"","",EST,"",Active
Ace Wheelworks,"",Ace Wheelworks,42.3912028,-71.1184177,145 Elm St,"",Somerville,MA,02143,US,6177762100,"","",EST,"",Active
Bow Street Flowers,"",Bow Street Flowers,42.3774337768555,-71.1057662963867,108 Beacon St,"",Somerville,MA,02143,US,6174920080,"","",EST,"",Active
Blue Cloud Gallery,"",Blue Cloud Gallery,42.4000255018473,-71.1123628914356,Ball Square,"",Somerville,MA,02144,US,6177762700,"","",EST,"",Active
TBD Foods,"",TBD Foods,42.3947836,-71.110248,189 Cedar St,"",Somerville,MA,02145,US,3393680173,"","",EST,"",Active
Ann Marie's Barber Shop,"",Ann Marie's Barber Shop,42.3976162075996,-71.1233492195606,37 Holland St,"",Somerville,MA,02144,US,6176239090,"","",EST,"",Active
Anthony Capalino Salon,"",Anthony Capalino Salon,42.3909047853795,-71.0821600687866,5 Middlesex Ave,"",Somerville,MA,02145,US,6176252887,"","",EST,"",Active
Pet City Sitters,"",Pet City Sitters,42.3875968,-71.0994968,"Somerville, MA","",Somerville,MA,,US,6175951984,"","",EST,"",Active
Salon Aya,"",Salon Aya,42.3977033793926,-71.1216399818659,34 College Ave,"",Somerville,MA,02144,US,6176258766,"","",EST,"",Active
"Emily B Chang, DDS","","Emily B Chang, DDS",42.396702,-71.103149,Smiles Over Somerville,"",Somerville,MA,02145,US,6176232223,"","",EST,"",Active
Shanafelt and Martino Electric,"",Shanafelt and Martino Electric,42.3816946148872,-71.1009319871664,403 Somerville Ave,"",Somerville,MA,02143,US,7819835398,"","",EST,"",Active
Center for Arts at the Armory,"",Center for Arts at the Armory,42.389801,-71.1059265,191 Highland Ave,"",Somerville,MA,02143,US,6177182191,"","",EST,"",Active
Two Little Monkeys,"",Two Little Monkeys,42.3814525455236,-71.0998228937387,77 Bow St,"",Somerville,MA,02143,US,6172220043,"","",EST,"",Active
be. in Union Yoga,"",be. in Union Yoga,42.381748,-71.102381,440 Somerville Ave,"",Somerville,MA,02143,US,6176239642,"","",EST,"",Active
Davis Squared,"",Davis Squared,42.396282,-71.121307,409 Highland Ave,"",Somerville,MA,02144,US,6176666700,"","",EST,"",Active
Vining Law Office,"",Vining Law Office,42.4007362872362,-71.1144845187664,761 Broadway,"",Somerville,MA,02144,US,6176660303,"","",EST,"",Active
"Lorna Lally, DMD","","Lorna Lally, DMD",42.3983782,-71.1209448,57 College Ave,"",Somerville,MA,02144,US,6176661613,"","",EST,"",Active
Outback Steakhouse,"",Outback Steakhouse,42.3949926812566,-71.0812946293837,625 Grand Union Blvd.,"",Somerville,MA,02145,US,6176280490,"","",EST,"",Active
Kappa Dental Group,"",Kappa Dental Group,42.3781799,-71.1061766,402 Washington St,"",Somerville,MA,02143,US,6176664444,"","",EST,"",Active
Winter Hill Veterinary Clinic,"",Winter Hill Veterinary Clinic,42.391291,-71.090208,257 Broadway,"",Somerville,MA,02145,US,6176235075,"","",EST,"",Active
Blessing Caribbean  Restaurant,"",Blessing Caribbean  Restaurant,42.387823,-71.082448,89 Broadway St,"",Somerville,MA,02145,US,6177643950,"","",EST,"",Active
Bright Dental,"",Bright Dental,42.378353,-71.107201,435 Washington St # B,"",Somerville,MA,02143,US,6174912829,"","",EST,"",Active
Union Gulf,"",Union Gulf,42.3797225952148,-71.0932464599609,231 Washington St,"",Somerville,MA,02143,US,6176239294,"","",EST,"",Active
Luvable Leashes,"",Luvable Leashes,42.3940513136243,-71.092529296875,"Somerville, MA 02145","",Somerville,MA,02145,US,7813687034,"","",EST,"",Active
Friend's Pizzeria,"",Friend's Pizzeria,42.386921,-71.086891,38 Cross St,"",Somerville,MA,02145,US,6172846077,"","",EST,"",Active
Somerville Cafe & Pastelaria,"",Somerville Cafe & Pastelaria,42.3942647874355,-71.087433770299,376 Mystic Ave,"",Somerville,MA,02145,US,6177644168,"","",EST,"",Active
"Dick's Auto Body, Inc.","","Dick's Auto Body, Inc.",42.397881,-71.128906,95-99 Elmwood St,"",Somerville,MA,02144,US,6176259171,"","",EST,"",Active
Lisa's Nails,"",Lisa's Nails,42.3885002,-71.102829,147C Highland Ave,"",Somerville,MA,02143,US,6177760023,"","",EST,"",Active
Zoya Designs,"",Zoya Designs,42.4054359334979,-71.1304332136917,1267 Broadway St,"",Somerville,MA,02144,US,6174750470,"","",EST,"",Active
Aman Place,"",Aman Place,42.3797379,-71.0954437,63 Union Sq,"",Somerville,MA,02143,US,6177767617,"","",EST,"",Active
Soul Train,"",Soul Train,42.403576746583,-71.1279887706041,1180 Broadway,"",Somerville,MA,02144,US,6177643345,"","",EST,"",Active
Molinas Mexican Grill,"",Molinas Mexican Grill,42.3965,-71.10396,514 Medford St,"",Somerville,MA,02145,US,6176165245,"","",EST,"",Active
Davis Square,"",Davis Square,42.3963461816311,-71.1225358396769,1 Davis Sq,"",Somerville,MA,02144,US,,"","",EST,"",Active
Davis Square Farmers Market,"",Davis Square Farmers Market,42.39584,-71.12314,Day St & Herbert St,"",Somerville,MA,02143,US,7818938222,"","",EST,"",Active
Grace Salon,"",Grace Salon,42.3797556605527,-71.0961771011353,56 Union Sq,"",Somerville,MA,02143,US,6176232430,"","",EST,"",Active
New Yummy Hut,"",New Yummy Hut,42.39023827188,-71.107767867733,217 Highland Ave,"",Somerville,MA,02143,US,6176281128,"","",EST,"",Active
AVA Somerville,"",AVA Somerville,42.3951007,-71.0787285,445 Artisan Way,"",Somerville,MA,02145,US,6179966153,"","",EST,"",Active
Neighborhood Paws,"",Neighborhood Paws,42.4023017883301,-71.1203689575195,"Somerville, MA 02144","",Somerville,MA,02144,US,6173124941,"","",EST,"",Active
Somerville Grooves,"",Somerville Grooves,42.380000883125,-71.096783107506,26 Union Sq,"",Somerville,MA,02143,US,6176661749,"","",EST,"",Active
Pizza Palace,"",Pizza Palace,42.3780785,-71.0916595,222 Somerville Ave,"",Somerville,MA,02143,US,6176286464,"","",EST,"",Active
Bike Boom,"",Bike Boom,42.3955026887956,-71.1197191439637,389 Highland Ave,"",Somerville,MA,02144,US,6176279801,"","",EST,"",Active
Joanne & Linda - RE/MAX Leading Edge,"",Joanne & Linda - RE/MAX Leading Edge,42.3971481,-71.123291,20 Holland St,"",Somerville,MA,02144,US,6176231140,"","",EST,"",Active
Pearle Vision,"",Pearle Vision,42.373963,-71.086284,22 Mcgrath Hwy,"",Somerville,MA,02143,US,6176237522,"","",EST,"",Active
iGear Universe,"",iGear Universe,42.4040298,-71.1289597,1206 Broadway,"",Somerville,MA,02144,US,6176250060,"","",EST,"",Active
Brooklyn Boulders Somerville,"",Brooklyn Boulders Somerville,42.3816961,-71.1053881,12A Tyler St,"",Somerville,MA,02143,US,6176236700,"","",EST,"",Active
Valvoline Instant Oil Change,"",Valvoline Instant Oil Change,42.37967,-71.09024,182 Washington St,"",Somerville,MA,02143,US,6176669501,"","",EST,"",Active
Museum of Bad Art,"",Museum of Bad Art,42.3962643742561,-71.1221200972795,Somerville Theatre Basement,"",Somerville,MA,02143,US,7814446757,"","",EST,"",Active
ABJ Auto Repair,"",ABJ Auto Repair,42.38857,-71.09575,91 Marshall St,"",Somerville,MA,02145,US,6176256632,"","",EST,"",Active
The Training Room 2,"",The Training Room 2,42.379022,-71.104313,373 Washington St,"",Somerville,MA,02143,US,6177641015,"","",EST,"",Active
Dunkin' Donuts,"",Dunkin' Donuts,42.3883392,-71.1036245,154 Highland Ave,"",Somerville,MA,02143,US,6176250143,"","",EST,"",Active
Living from Center,"",Living from Center,42.4045611172915,-71.1295183002949,1236 Broadway,"",Somerville,MA,02144,US,6178333035,"","",EST,"",Active
T & J Nail Designs,"",T & J Nail Designs,42.3894948,-71.1166504,93 Elm St,"",Somerville,MA,02144,US,6177769216,"","",EST,"",Active
Shobu Aikido of Boston,"",Shobu Aikido of Boston,42.377552,-71.093048,34 Allen St,"",Somerville,MA,02143,US,6177181918,"","",EST,"",Active
LuMar-J Hair Salon,"",LuMar-J Hair Salon,42.3956675827503,-71.1221402138472,260 Elm St,"",Somerville,MA,02144,US,6176251223,"","",EST,"",Active
Perry Park,"",Perry Park,42.379261,-71.1031799,355 Washington St,"",Somerville,MA,02143,US,,"","",EST,"",Active
Somerville Auto Center,"",Somerville Auto Center,42.377987,-71.090424,193 Somerville Ave,"",Somerville,MA,02143,US,6176257400,"","",EST,"",Active
Hodgkins Park,"",Hodgkins Park,42.400060847683,-71.12490462591,114 Holland St,"",Somerville,MA,02144,US,,"","",EST,"",Active
Amal Niccoli Salon,"",Amal Niccoli Salon,42.400447845459,-71.1131820678711,731 Broadway,"",Somerville,MA,02144,US,6176660722,"","",EST,"",Active
Skyline Dry Cleaners,"",Skyline Dry Cleaners,42.4000511,-71.112175,703 Broadway,"",Somerville,MA,02144,US,6176165471,"","",EST,"",Active
Pizzeria Bella Gulla,"",Pizzeria Bella Gulla,42.3842782527208,-71.1002433300018,67 Summer St,"",Somerville,MA,02143,US,6176299200,"","",EST,"",Active
Sunshine's Furniture,"",Sunshine's Furniture,42.3989105,-71.1242676,93 Holland St,"",Somerville,MA,02144,US,6177762011,"","",EST,"",Active
Samba Bar and Grill,"",Samba Bar and Grill,42.3838097,-71.1096861,608 Somerville Avenue,"",Somerville,MA,02143,US,6177189177,"","",EST,"",Active
T V Nails and Spa,"",T V Nails and Spa,42.3903125524521,-71.0982732474804,391 Medford St,"",Somerville,MA,02145,US,6177761909,"","",EST,"",Active
Bicycle Belle,"",Bicycle Belle,42.3859965,-71.1160603,368 Beacon St,"",Somerville,MA,02143,US,6176610969,"","",EST,"",Active
Spin Cycle Laundromat,"",Spin Cycle Laundromat,42.3950647562742,-71.0975658148527,6 Main St,"",Somerville,MA,02145,US,6174408774,"","",EST,"",Active
Ball Square,"",Ball Square,42.3999054729939,-71.1123065650463,700 Broadway,"",Somerville,MA,02144,US,,"","",EST,"",Active
Fleming Printing Company,"",Fleming Printing Company,42.389088,-71.117638,40 White St,"",Somerville,MA,02144,US,6176233047,"","",EST,"",Active
Pupperiffic! Care for Canine Companions,"",Pupperiffic! Care for Canine Companions,42.383453,-71.106438,519 Somerville Ave #125,"",Somerville,MA,02143,US,6179623275,"","",EST,"",Active
Bicycle Riding School,"",Bicycle Riding School,42.3992309570312,-71.1204681396484,14 William St,"",Somerville,MA,02144,US,6176232784,"","",EST,"",Active
The Katherine Martin Widmer School of Painting,"",The Katherine Martin Widmer School of Painting,42.38345,-71.100388,40 Quincy St,"",Somerville,MA,02143,US,6176280508,"","",EST,"",Active
Bow Street Yoga,"",Bow Street Yoga,42.381226,-71.097679,34 Bow St,"",Somerville,MA,02143,US,6174405947,"","",EST,"",Active
Nick's Moving Company,"",Nick's Moving Company,42.379505,-71.087181,40 Joy St,"",Somerville,MA,02143,US,6174917700,"","",EST,"",Active
Salon Femia,"",Salon Femia,42.3977438,-71.1235226,43 Holland St,"",Somerville,MA,02144,US,6176230399,"","",EST,"",Active
BBC Auto Repair,"",BBC Auto Repair,42.3829384,-71.104187,483 Somerville Ave,"",Somerville,MA,02143,US,6176290058,"","",EST,"",Active
US Post Office,"",US Post Office,42.3958015,-71.1228027,58 Day St Ste 100,"",Somerville,MA,02144,US,6176662255,"","",EST,"",Active
Dunkin' Donuts,"",Dunkin' Donuts,42.3790202,-71.0943098,282 Somerville Ave,"",Somerville,MA,02143,US,6176239703,"","",EST,"",Active
Shane Marrion - Benoit Real Estate,"",Shane Marrion - Benoit Real Estate,42.3969413349975,-71.1226913860443,39 Davis Square,"",Somerville,MA,02144,US,6177506378,"","",EST,"",Active
Rebecca Geekie,"",Rebecca Geekie,42.3958750136927,-71.1219844220858,7 Davis Sq,"",Somerville,MA,02140,US,6173658807,"","",EST,"",Active
Fernanda's Beauty Salon,"",Fernanda's Beauty Salon,42.3815683,-71.0999148,75 Bow St,"",Somerville,MA,02143,US,6177778204,"","",EST,"",Active
Parkour Generations Americas,"",Parkour Generations Americas,42.3778771609068,-71.0948983579874,Cummings School,"",Somerville,MA,02143,US,6173027542,"","",EST,"",Active
