Brand*,Store id,Name,Lat*,Lng*,Address1,Address2,City,State,Zip code,Country,Phone number,Fax number,Store hours,Time zone,Dma Code,Status*
The Sinclair,"",The Sinclair,42.374157,-71.1206436,52 Church St,"",Cambridge,MA,02138,US,6175475200,"","",EST,"",Active
Commonwealth Restaurant and Market,"",Commonwealth Restaurant and Market,42.3631063,-71.0827681,11 Broad Canal Way,"",Cambridge,MA,02142,US,6179457030,"","",EST,"",Active
Pepper Sky's Thai Sensation,"",Pepper Sky's Thai Sensation,42.364188205727,-71.102893589241,20 Pearl St,"",Cambridge,MA,02139,US,6174922541,"","",EST,"",Active
Fuji At Kendall,"",Fuji At Kendall,42.3652801513672,-71.0819854736328,300 3rd St,"",Cambridge,MA,02142,US,6172520088,"","",EST,"",Active
S & S Restaurant & Deli Inc,"",S & S Restaurant & Deli Inc,42.37333,-71.09987,1334 Cambridge St,"",Cambridge,MA,02139,US,6173540777,"","",EST,"",Active
Middlesex Lounge,"",Middlesex Lounge,42.362474,-71.098468,315 Massachusetts Ave,"",Cambridge,MA,02139,US,6178686739,"","",EST,"",Active
Paddy's Lunch,"",Paddy's Lunch,42.3859481811523,-71.1311569213867,260 Walden St,"",Cambridge,MA,02138,US,6175478739,"","",EST,"",Active
Oxford Spa Cafe,"",Oxford Spa Cafe,42.3831291,-71.1160507,102 Oxford St,"",Cambridge,MA,02138,US,6176616988,"","",EST,"",Active
Daedalus Restaurant & Pub,"",Daedalus Restaurant & Pub,42.3712908462239,-71.11647605896,45 1/2 Mt. Auburn St,"",Cambridge,MA,02138,US,6173490071,"","",EST,"",Active
Amelias Trattoria,"",Amelias Trattoria,42.3649788,-71.0926971,111 Harvard St,"",Cambridge,MA,02139,US,6178687600,"","",EST,"",Active
Atasca,"",Atasca,42.36688,-71.09283,50 Hampshire St,"",Cambridge,MA,02139,US,6176216991,"","",EST,"",Active
Beantowne Coffee,"",Beantowne Coffee,42.366391823341,-71.090628522504,1 Kendall Sq,"",Cambridge,MA,02139,US,6176217900,"","",EST,"",Active
The Elephant Walk,"",The Elephant Walk,42.39182,-71.1227,2067 Massachusetts Ave,"",Cambridge,MA,02140,US,6174926900,"","",EST,"",Active
Starbucks,"",Starbucks,42.3724684123245,-71.1194061418472,36 JFK St,"",Cambridge,MA,02138,US,6174924881,"","",EST,"",Active
Portugalia,"",Portugalia,42.37232,-71.08866,723 Cambridge St,"",Cambridge,MA,02141,US,6174915373,"","",EST,"",Active
Cafe ArtScience,"",Cafe ArtScience,42.3644714355469,-71.0806274414062,650 E Kendall St,"",Cambridge,MA,02142,US,8579992193,"","",EST,"",Active
Akai Ryu Shabu & Sushi Restaurant,"",Akai Ryu Shabu & Sushi Restaurant,42.3884914901523,-71.1185810773643,822 Somerville Ave,"",Cambridge,MA,02140,US,6178680186,"","",EST,"",Active
B. Good,"",B. Good,42.372605034642,-71.119023304569,24 Dunster St,"",Cambridge,MA,02138,US,6173546500,"","",EST,"",Active
Bytes At University Park,"",Bytes At University Park,42.360912322998,-71.1013259887695,64 Sidney St,"",Cambridge,MA,02139,US,6176213513,"","",EST,"",Active
Zinneken's,"",Zinneken's,42.3712983727455,-71.1145529150963,1154 Massachusetts Ave,"",Cambridge,MA,02138,US,6178760836,"","",EST,"",Active
Loyal Nine,"",Loyal Nine,42.37192,-71.08761,660 Cambridge St,"",Cambridge,MA,02141,US,6179452576,"","",EST,"",Active
Takemura Japanese Restaurant,"",Takemura Japanese Restaurant,42.3720893859863,-71.1213912963867,18 Eliot St,"",Cambridge,MA,02138,US,6174926700,"","",EST,"",Active
BISq,"",BISq,42.3730216920376,-71.0949801653624,1071 Cambridge St,"",Cambridge,MA,02139,US,6177143693,"","",EST,"",Active
Felipe's Taqueria,"",Felipe's Taqueria,42.3733301460743,-71.1204718798399,21 Brattle St,"",Cambridge,MA,02138,US,6173549944,"","",EST,"",Active
Phoenix Landing,"",Phoenix Landing,42.3640365600586,-71.1019897460938,512 Massachusetts Ave,"",Cambridge,MA,02139,US,6175766260,"","",EST,"",Active
Boloco Harvard,"",Boloco Harvard,42.372163,-71.118239,Harvard Square,"",Cambridge,MA,02138,US,6173545838,"","",EST,"",Active
Wasabi at Porter,"",Wasabi at Porter,42.3913002,-71.1234283,2088 Massachusetts Ave,"",Cambridge,MA,02140,US,6179455001,"","",EST,"",Active
Harvard Yard,"",Harvard Yard,42.3800315856934,-71.1346969604492,Harvard University Campus,"",Cambridge,MA,02138,US,,"","",EST,"",Active
Jose's Mexican Restaurant,"",Jose's Mexican Restaurant,42.390184,-71.132848,131 Sherman St,"",Cambridge,MA,02140,US,6173540335,"","",EST,"",Active
Flame Asian Restaurant,"",Flame Asian Restaurant,42.3695099476262,-71.1113642830811,1001 Massachusetts Ave,"",Cambridge,MA,02138,US,6179450080,"","",EST,"",Active
The Table At Season To Taste,"",The Table At Season To Taste,42.3983409,-71.1310318,2447 Massachusetts Ave,"",Cambridge,MA,02140,US,6178269037,"","",EST,"",Active
Aram's No 2 Pizza & Subs,"",Aram's No 2 Pizza & Subs,42.37149,-71.08176,345 Cambridge St,"",Cambridge,MA,02141,US,6173545154,"","",EST,"",Active
Leo Carroll Jewelers,"",Leo Carroll Jewelers,42.3735087,-71.1002036,1348 Cambridge St,"",Cambridge,MA,02139,US,6178642090,"","",EST,"",Active
Tasty Burger,"",Tasty Burger,42.3726196,-71.1199722,40 JFK St,"",Cambridge,MA,02138,US,6174254444,"","",EST,"",Active
CurryThai Restaurant,"",CurryThai Restaurant,42.3719289173994,-71.0858103632927,569 Cambridge St,"",Cambridge,MA,02141,US,6178686644,"","",EST,"",Active
Tory Row,"",Tory Row,42.373581000981,-71.119619301871,3 Brattle St,"",Cambridge,MA,02138,US,6178768769,"","",EST,"",Active
Joe Sent Me,"",Joe Sent Me,42.39693,-71.12996,2388 Massachusetts Ave,"",Cambridge,MA,02140,US,6174921116,"","",EST,"",Active
Dwelltime,"",Dwelltime,42.37044,-71.10444,364 Broadway,"",Cambridge,MA,02139,US,6177145536,"","",EST,"",Active
Chipotle Mexican Grill,"",Chipotle Mexican Grill,42.3730969739447,-71.1214289895272,1 Brattle Sq,"",Cambridge,MA,02138,US,6174910677,"","",EST,"",Active
Boston iPhone Repair,"",Boston iPhone Repair,42.3719711,-71.1155167,1208 Massachusetts Ave,"",Cambridge,MA,02138,US,6175122258,"","",EST,"",Active
Gyu-Kaku Japanese BBQ,"",Gyu-Kaku Japanese BBQ,42.3721018972539,-71.1213581938705,16-18 Eliot St,"",Cambridge,MA,02138,US,8572596666,"","",EST,"",Active
Dante,"",Dante,42.3665857315063,-71.0756005346775,40 Edwin H Land Blvd,"",Cambridge,MA,02142,US,6174974200,"","",EST,"",Active
Royal East Restaurant,"",Royal East Restaurant,42.3631003,-71.0971097,792 Main St,"",Cambridge,MA,02139,US,6176611660,"","",EST,"",Active
Chocho's,"",Chocho's,42.38729,-71.11839,1815 Massachusetts Ave,"",Cambridge,MA,02140,US,6178684246,"","",EST,"",Active
MIT Stata Center,"",MIT Stata Center,42.3620702,-71.0906956,32 Vassar St,"",Cambridge,MA,02139,US,6175778812,"","",EST,"",Active
Changsho,"",Changsho,42.3835296630859,-71.1198883056641,1712 Massachusetts Ave,"",Cambridge,MA,02138,US,6175476565,"","",EST,"",Active
Tahaza Hummus Kitchen,"",Tahaza Hummus Kitchen,42.3695678710938,-71.076774597168,1 Canal Park,"",Cambridge,MA,02141,US,8572596960,"","",EST,"",Active
Za,"",Za,42.364540343707,-71.082760247546,350 3rd St,"",Cambridge,MA,02142,US,6174529292,"","",EST,"",Active
Anna's Taqueria,"",Anna's Taqueria,42.3588791,-71.0946198,MIT Stratton Student Center,"",Cambridge,MA,02139,US,6173242662,"","",EST,"",Active
The Red House,"",The Red House,42.37248,-71.1211576,98 Winthrop St,"",Cambridge,MA,02138,US,6175760605,"","",EST,"",Active
Nubar,"",Nubar,42.377186,-71.123238,16 Garden St,"",Cambridge,MA,02138,US,6172341365,"","",EST,"",Active
Weeks Footbridge,"",Weeks Footbridge,42.3690560460091,-71.117110401392,953 Memorial Dr,"",Cambridge,MA,02138,US,,"","",EST,"",Active
Shepard,"",Shepard,42.3819389,-71.120079,1 Shepard St,"",Cambridge,MA,02138,US,6177145295,"","",EST,"",Active
Primo Pizza & Roast Beef,"",Primo Pizza & Roast Beef,42.363441,-71.096855,783 Main St,"",Cambridge,MA,02139,US,6179450878,"","",EST,"",Active
9 Tastes,"",9 Tastes,42.3719825744629,-71.1203460693359,50 JFK St,"",Cambridge,MA,02138,US,6175476666,"","",EST,"",Active
Bambara Cambridge,"",Bambara Cambridge,42.3679656982422,-71.0751342773438,25 Edwin H Land Blvd,"",Cambridge,MA,02141,US,6178684444,"","",EST,"",Active
Beantown Taqueria,"",Beantown Taqueria,42.361699,-71.097339,245 Massachusetts Ave,"",Cambridge,MA,02139,US,6174418689,"","",EST,"",Active
Super Fusion Cuisine,"",Super Fusion Cuisine,42.38517,-71.1191711,1759 Massachusetts Ave,"",Cambridge,MA,02140,US,6178646299,"","",EST,"",Active
Hi-Rise Bread Company,"",Hi-Rise Bread Company,42.3825033214094,-71.1313591507896,208 Concord Ave,"",Cambridge,MA,02138,US,6178768766,"","",EST,"",Active
Sabra Grill,"",Sabra Grill,42.3720265,-71.1214771,20 Eliot St,"",Cambridge,MA,02138,US,6178685777,"","",EST,"",Active
Atomic Bean Cafe,"",Atomic Bean Cafe,42.3682635,-71.1085611,904 Massachusetts Ave,"",Cambridge,MA,02139,US,6174990972,"","",EST,"",Active
Ginger Exchange,"",Ginger Exchange,42.3735205829144,-71.0988606512547,1287 Cambridge St,"",Cambridge,MA,02139,US,6172508618,"","",EST,"",Active
Kaju Tofu House,"",Kaju Tofu House,42.372075,-71.1208551,57 John F Kennedy St,"",Cambridge,MA,02138,US,6178646868,"","",EST,"",Active
Wok N' Roll,"",Wok N' Roll,42.3888893,-71.119873,1908 Massachusetts Ave,"",Cambridge,MA,02140,US,6174978638,"","",EST,"",Active
Olive Cafe,"",Olive Cafe,42.3718109,-71.0794525,43 Gore St,"",Cambridge,MA,02141,US,6178764189,"","",EST,"",Active
Firebrand Saints,"",Firebrand Saints,42.3624106798768,-71.0832354426384,1 Broadway St,"",Cambridge,MA,02142,US,6174013399,"","",EST,"",Active
Falafel Corner,"",Falafel Corner,42.37248,-71.12142,8 Eliot St,"",Cambridge,MA,02138,US,6174418888,"","",EST,"",Active
Hub Bicycle Company,"",Hub Bicycle Company,42.372881774227,-71.095243886418,1036 Cambridge St,"",Cambridge,MA,02141,US,6174412500,"","",EST,"",Active
Dado Tea,"",Dado Tea,42.3741968,-71.1206414,50 Church St,"",Cambridge,MA,02138,US,6175470950,"","",EST,"",Active
John Harvard's Brewery & Ale House,"",John Harvard's Brewery & Ale House,42.3726428300142,-71.1192011833191,33 Dunster St,"",Cambridge,MA,02138,US,6178683585,"","",EST,"",Active
Abigail's Restaurant,"",Abigail's Restaurant,42.364634476563,-71.083137476506,291 3rd St,"",Cambridge,MA,02142,US,6179459086,"","",EST,"",Active
Bluefin,"",Bluefin,42.38729,-71.11839,1815 Massachusetts Ave,"",Cambridge,MA,02140,US,6174978022,"","",EST,"",Active
I Love Sushi,"",I Love Sushi,42.386939,-71.118967,1815 Massachusetts Ave,"",Cambridge,MA,02140,US,6174924655,"","",EST,"",Active
Bukowski Tavern,"",Bukowski Tavern,42.37367,-71.09877,1281 Cambridge St,"",Cambridge,MA,02139,US,6174977077,"","",EST,"",Active
Darul Kabab,"",Darul Kabab,42.391033,-71.123275,2072 Massachusetts Ave,"",Cambridge,MA,02140,US,6173544010,"","",EST,"",Active
Car Zone,"",Car Zone,42.3740599,-71.0936215,486 Columbia St,"",Cambridge,MA,02139,US,6175769663,"","",EST,"",Active
Tavern in the Square,"",Tavern in the Square,42.387597072352,-71.119031366101,1815 Massachusetts Ave,"",Cambridge,MA,02140,US,6173547766,"","",EST,"",Active
Pino Bros Ink,"",Pino Bros Ink,42.37298,-71.09572,1100 Cambridge St,"",Cambridge,MA,02139,US,6172509903,"","",EST,"",Active
Patty Chen's Dumpling Room,"",Patty Chen's Dumpling Room,42.3635198,-71.0996083,907 Main St,"",Cambridge,MA,02139,US,6174916616,"","",EST,"",Active
Courtside,"",Courtside,42.3712145537138,-71.0809481889009,299 Cambridge St,"",Cambridge,MA,02141,US,6175474374,"","",EST,"",Active
Mariposa Bakery,"",Mariposa Bakery,42.3633643434355,-71.1006173502852,424 Massachusetts Ave,"",Cambridge,MA,02139,US,6178766500,"","",EST,"",Active
Cilantro,"",Cilantro,42.3707199,-71.1132889,1105 Massachusetts Ave,"",Cambridge,MA,02138,US,6179451768,"","",EST,"",Active
India Castle,"",India Castle,42.36831,-71.10925,928 Massachusetts Ave,"",Cambridge,MA,02139,US,6178648100,"","",EST,"",Active
Legal Sea Foods,"",Legal Sea Foods,42.3627095,-71.0872718,5 Cambridge Ctr,"",Cambridge,MA,02142,US,6178643400,"","",EST,"",Active
Whitney's Cafe,"",Whitney's Cafe,42.37272,-71.12015,37 JFK St,"",Cambridge,MA,02138,US,6173548172,"","",EST,"",Active
Quad Bikes,"",Quad Bikes,42.3804212361574,-71.1244509369135,51 Shepard St,"",Cambridge,MA,02138,US,6174965955,"","",EST,"",Active
Desi Dhaba,"",Desi Dhaba,42.3636436462402,-71.099983215332,401 Massachusetts Ave,"",Cambridge,MA,02139,US,6175474121,"","",EST,"",Active
Starbucks,"",Starbucks,42.363725183001,-71.087830138841,6 Cambridge Ctr,"",Cambridge,MA,02142,US,6175777511,"","",EST,"",Active
Saté Grill-on-Wheels,"",Saté Grill-on-Wheels,42.3615636626372,-71.0862192362518,Kendall Square,"",Cambridge,MA,02142,US,,"","",EST,"",Active
Shalimar of India,"",Shalimar of India,42.36437,-71.1023,546 Massachusetts Ave,"",Cambridge,MA,02139,US,6175479280,"","",EST,"",Active
Flat Top Johnny's,"",Flat Top Johnny's,42.3666061748873,-71.0906624794006,1 Kendall Sq,"",Cambridge,MA,02139,US,6174949565,"","",EST,"",Active
The Thirsty Ear,"",The Thirsty Ear,42.3585920780897,-71.1009990423918,235 Albany St,"",Cambridge,MA,02139,US,6172589754,"","",EST,"",Active
Inman Oasis,"",Inman Oasis,42.374214,-71.100997,243 Hampshire St,"",Cambridge,MA,02139,US,6174910176,"","",EST,"",Active
Boca Grande,"",Boca Grande,42.38413,-71.11966,1728 Massachusetts Ave,"",Cambridge,MA,02138,US,6173547400,"","",EST,"",Active
Pronto,"",Pronto,42.3723605275154,-71.1219383776188,1 Bennett St,"",Cambridge,MA,02138,US,6172348080,"","",EST,"",Active
Deleo's Auto Body & Service,"",Deleo's Auto Body & Service,42.35833,-71.1058,75 Hamilton St,"",Cambridge,MA,02139,US,6178761344,"","",EST,"",Active
Spice Thai Cuisine,"",Spice Thai Cuisine,42.3721656799316,-71.118293762207,24 Holyoke St,"",Cambridge,MA,02138,US,6178689560,"","",EST,"",Active
Gather Here,"",Gather Here,42.370616,-71.104728,370 Broadway,"",Cambridge,MA,02139,US,7817759504,"","",EST,"",Active
Tavern in the Square,"",Tavern in the Square,42.3659133911133,-71.1051330566406,730 Massachusetts Ave,"",Cambridge,MA,02139,US,6178688800,"","",EST,"",Active
Riverside Pizza & Seafoods,"",Riverside Pizza & Seafoods,42.36247,-71.1133399,305 River St,"",Cambridge,MA,02139,US,6173548800,"","",EST,"",Active
Ampersand,"",Ampersand,42.3578344991831,-71.1092909119487,513 Putnam Ave,"",Cambridge,MA,02139,US,,"","",EST,"",Active
Beatnik Beverage Company,"",Beatnik Beverage Company,42.3626216,-71.0867026,325-355 Main St,"",Cambridge,MA,02142,US,6175555555,"","",EST,"",Active
New Deal Fish Market,"",New Deal Fish Market,42.3717384338379,-71.086784362793,622 Cambridge St,"",Cambridge,MA,02141,US,6178768227,"","",EST,"",Active
Follow The Honey,"",Follow The Honey,42.370789,-71.114197,1132 Massachusetts Ave,"",Cambridge,MA,02138,US,6179457356,"","",EST,"",Active
Market In the Square,"",Market In the Square,42.373933579687,-71.121228656129,60 Church St,"",Cambridge,MA,02138,US,6174412000,"","",EST,"",Active
241 Optical,"",241 Optical,42.370973789813,-71.1139011383057,1208 Massachusetts Ave,"",Cambridge,MA,02138,US,6174410006,"","",EST,"",Active
Harvard Book Store,"",Harvard Book Store,42.37241,-71.11631,1256 Massachusetts Ave,"",Cambridge,MA,02138,US,6176611515,"","",EST,"",Active
Chipotle Mexican Grill,"",Chipotle Mexican Grill,42.3892409144273,-71.1434334906597,277 Alewife Brook Pkwy,"",Cambridge,MA,02138,US,6175009373,"","",EST,"",Active
Moksa Restaurant,"",Moksa Restaurant,42.363596325237,-71.1010352921355,450 Massachusetts Ave,"",Cambridge,MA,02139,US,6176614900,"","",EST,"",Active
Passage To India,"",Passage To India,42.3888248,-71.1198138,1900 Massachusetts Ave,"",Cambridge,MA,02140,US,6174976113,"","",EST,"",Active
The Laundry Room Etc,"",The Laundry Room Etc,42.385231,-71.1191711,1761 Massachusetts Ave,"",Cambridge,MA,02140,US,6178689274,"","",EST,"",Active
Bruegger's Bagels,"",Bruegger's Bagels,42.38826,-71.11977,1876 Massachusetts Ave,"",Cambridge,MA,02140,US,6175766163,"","",EST,"",Active
The Asgard Irish Pub & Restaurant,"",The Asgard Irish Pub & Restaurant,42.3627292435173,-71.099576447626,350 Massachusetts Ave,"",Cambridge,MA,02139,US,6175779100,"","",EST,"",Active
Redemption Tattoo,"",Redemption Tattoo,42.3913498,-71.1235428,2094 Massachusetts Ave,"",Cambridge,MA,02140,US,6175760097,"","",EST,"",Active
Al-Hoda Market,"",Al-Hoda Market,42.3726546,-71.0984544,304 Prospect St,"",Cambridge,MA,02139,US,6174417854,"","",EST,"",Active
Pho House,"",Pho House,42.3859596,-71.1194687,1790 Massachusetts Ave,"",Cambridge,MA,02140,US,6175478888,"","",EST,"",Active
wagamama,"",wagamama,42.3721826,-71.1207341,57 JFK St,"",Cambridge,MA,02138,US,6174990930,"","",EST,"",Active
Night Market,"",Night Market,42.3720589,-71.1200104,75 Winthrop St,"",Cambridge,MA,02138,US,8572856948,"","",EST,"",Active
Darwin's,"",Darwin's,42.3625908,-71.0986786,313 Massachusetts Ave,"",Cambridge,MA,02139,US,6174971000,"","",EST,"",Active
Head of the Charles,"",Head of the Charles,42.3743728,-71.1375223,2 Gerrys Landing Road,"",Cambridge,MA,02138,US,6178686200,"","",EST,"",Active
CLM Auto Repair,"",CLM Auto Repair,42.373558,-71.094742,306 Webster Ave,"",Cambridge,MA,02141,US,6174976722,"","",EST,"",Active
Naco Taco,"",Naco Taco,42.362339,-71.0981064,297 Massachusetts Ave,"",Cambridge,MA,02139,US,6179451548,"","",EST,"",Active
Hong Kong At Harvard Square,"",Hong Kong At Harvard Square,42.3724568,-71.1161392,1238 Massachusetts Ave,"",Cambridge,MA,02138,US,6178645311,"","",EST,"",Active
Formaggio Kitchen,"",Formaggio Kitchen,42.3813524354203,-71.1338412419476,244 Huron Ave,"",Cambridge,MA,02138,US,6173544750,"","",EST,"",Active
The Sunset Cafe,"",The Sunset Cafe,42.3724632,-71.0909725,851/857 Cambridge St,"",Cambridge,MA,02141,US,6175472938,"","",EST,"",Active
Artist & Craftsman Supply,"",Artist & Craftsman Supply,42.36452,-71.10306,580 Massachusetts Ave,"",Cambridge,MA,02139,US,6173543636,"","",EST,"",Active
Midwest Grill Brazilian BBQ,"",Midwest Grill Brazilian BBQ,42.3728530184518,-71.09603,1124 Cambridge St,"",Cambridge,MA,02139,US,6173547536,"","",EST,"",Active
Starbucks,"",Starbucks,42.3738827223601,-71.1128014326096,468 Broadway,"",Cambridge,MA,02138,US,6174919911,"","",EST,"",Active
The Comedy Studio,"",The Comedy Studio,42.3724556,-71.1161423,1238 Massachusetts Ave,"",Cambridge,MA,02138,US,6176616507,"","",EST,"",Active
The Breathing Room,"",The Breathing Room,42.3660936700948,-71.1048623227539,763 Massachusetts Ave,"",Cambridge,MA,02139,US,6179774836,"","",EST,"",Active
BerryLine,"",BerryLine,42.37117,-71.1146011,3 Arrow St,"",Cambridge,MA,02138,US,6178683500,"","",EST,"",Active
Frank's Steakhouse,"",Frank's Steakhouse,42.39533,-71.12833,2310 Massachusetts Ave,"",Cambridge,MA,02140,US,6176610666,"","",EST,"",Active
Panera Bread,"",Panera Bread,42.38938,-71.119467,5 White St,"",Cambridge,MA,02140,US,6175470816,"","",EST,"",Active
Jacob Rasner - Keller Williams Realty,"",Jacob Rasner - Keller Williams Realty,42.369156,-71.109825,955 Massachusetts Ave,"",Cambridge,MA,02139,US,6178239780,"","",EST,"",Active
Lembu Real Estate,"",Lembu Real Estate,42.3642597445648,-71.1028397083282,22 Pearl St,"",Cambridge,MA,02139,US,6176829802,"","",EST,"",Active
Forty Winks,"",Forty Winks,42.3718710243702,-71.1206515878439,56 JF Kennedy St,"",Cambridge,MA,02138,US,6174929100,"","",EST,"",Active
Redline Fight Sports,"",Redline Fight Sports,42.3649864,-71.1032791,614 Massachusetts Ave,"",Cambridge,MA,02139,US,6178682275,"","",EST,"",Active
Mount Auburn Cemetery,"",Mount Auburn Cemetery,42.3751869,-71.1450272,580 Mt Auburn St,"",Cambridge,MA,02138,US,6175477105,"","",EST,"",Active
Dana Park,"",Dana Park,42.3615016043186,-71.1083590239286,74 Magazine St,"",Cambridge,MA,02139,US,,"","",EST,"",Active
Cambridge Common Park,"",Cambridge Common Park,42.376855,-71.120943,Garden St and Massachusetts Ave,"",Cambridge,MA,02138,US,,"","",EST,"",Active
MIT Press Bookstore,"",MIT Press Bookstore,42.3621520996094,-71.0858764648438,292 Main St,"",Cambridge,MA,02142,US,6172535249,"","",EST,"",Active
Sly's Barber Shop,"",Sly's Barber Shop,42.3645794391632,-71.1132567375898,321 Western Ave,"",Cambridge,MA,02139,US,6174913940,"","",EST,"",Active
Greene Rose Heritage Park,"",Greene Rose Heritage Park,42.3668063431978,-71.0947602242231,238 Broadway St,"",Cambridge,MA,02139,US,,"","",EST,"",Active
Yenching Restaurant,"",Yenching Restaurant,42.3729651,-71.1178634,1326 Massachusetts Ave,"",Cambridge,MA,02138,US,6175471130,"","",EST,"",Active
Harvard Square Holiday Craft Fair,"",Harvard Square Holiday Craft Fair,42.3745499,-71.1194,3 Church St,"",Cambridge,MA,02238,US,4136259779,"","",EST,"",Active
Mona Lisa Restaurant & Pizzeria,"",Mona Lisa Restaurant & Pizzeria,42.3748838156462,-71.1092555522919,1625 Cambridge St,"",Cambridge,MA,02138,US,6174911888,"","",EST,"",Active
Così,"",Così,42.361969,-71.0855026,290 Main St,"",Cambridge,MA,02142,US,6178685810,"","",EST,"",Active
Marathon Sports,"",Marathon Sports,42.381488,-71.12014,1654 Massachusetts Ave,"",Cambridge,MA,02138,US,6173544161,"","",EST,"",Active
Starbucks,"",Starbucks,42.373356227573,-71.119314278932,1380 Massachusetts Ave,"",Cambridge,MA,02138,US,6173543726,"","",EST,"",Active
Leavitt & Peirce Tobacco,"",Leavitt & Peirce Tobacco,42.3729432374239,-71.1174879223108,1316 Massachusetts Ave,"",Cambridge,MA,02138,US,6175470576,"","",EST,"",Active
Trader Joe's,"",Trader Joe's,42.358245038548,-71.114201341539,748 Memorial Dr,"",Cambridge,MA,02139,US,6174918582,"","",EST,"",Active
The Brattle Theatre,"",The Brattle Theatre,42.37362,-71.12139,40 Brattle St,"",Cambridge,MA,02138,US,6178766837,"","",EST,"",Active
Metropolitan Laundromat,"",Metropolitan Laundromat,42.3574905,-71.1077499,266 Brookline St,"",Cambridge,MA,02139,US,6178641303,"","",EST,"",Active
Potbelly Sandwich Shop,"",Potbelly Sandwich Shop,42.3884301,-71.118495,1 Porter Rd,"",Cambridge,MA,02140,US,6179362285,"","",EST,"",Active
Cambridge Public Library,"",Cambridge Public Library,42.3731846362352,-71.1106576770544,449 Broadway,"",Cambridge,MA,02138,US,6173494040,"","",EST,"",Active
Longfellow Park,"",Longfellow Park,42.376053,-71.127266,5 Longfellow Park,"",Cambridge,MA,02138,US,,"","",EST,"",Active
Yummy Thai Cuisine,"",Yummy Thai Cuisine,42.3944511413574,-71.126579284668,2261 Massachusetts Ave,"",Cambridge,MA,02140,US,6173547070,"","",EST,"",Active
Dosa Factory,"",Dosa Factory,42.364933013916,-71.1023483276367,571 Massachusetts Ave,"",Cambridge,MA,02139,US,6178683672,"","",EST,"",Active
Cambridge Historical Tours,"",Cambridge Historical Tours,42.3780754698197,-71.1230850219727,25 Mt Auburn St,"",Cambridge,MA,02138,US,6175204030,"","",EST,"",Active
Cambridge Pizzeria,"",Cambridge Pizzeria,42.3577068,-71.1079428,263 Brookline St,"",Cambridge,MA,02139,US,6175474588,"","",EST,"",Active
Skenderian Apothecary,"",Skenderian Apothecary,42.374921404417,-71.108929275233,1613 Cambridge St,"",Cambridge,MA,02138,US,6173545600,"","",EST,"",Active
Keezer's Classic Clothing,"",Keezer's Classic Clothing,42.3636,-71.10898,140 River St,"",Cambridge,MA,02139,US,6175472455,"","",EST,"",Active
Mona Lisa Pizza &  Grill,"",Mona Lisa Pizza &  Grill,42.3749024,-71.1091534,1621 Cambridge St,"",Cambridge,MA,02138,US,6174911888,"","",EST,"",Active
Starbucks,"",Starbucks,42.36568,-71.10356,655 Massachusetts Ave,"",Cambridge,MA,02139,US,6173545471,"","",EST,"",Active
Summer Shack,"",Summer Shack,42.393659192464,-71.1410794906298,149 Alewife Brook Pkwy,"",Cambridge,MA,02140,US,6175209500,"","",EST,"",Active
Downstairs Cafe,"",Downstairs Cafe,42.3671423189315,-71.0809712250976,222 3rd St,"",Cambridge,MA,02142,US,6178688100,"","",EST,"",Active
Harvard Market,"",Harvard Market,42.375063625564,-71.109347105041,1627 Cambridge St,"",Cambridge,MA,02138,US,6174410040,"","",EST,"",Active
The Dance Complex,"",The Dance Complex,42.3643481,-71.1022582,536 Massachusetts Ave,"",Cambridge,MA,02139,US,6175479363,"","",EST,"",Active
BollyX,"",BollyX,42.3642821,-71.1022109,The Dance Complex,"",Cambridge,MA,02139,US,,"","",EST,"",Active
Kika Tapas,"",Kika Tapas,42.3631063,-71.0827681,5 Broad Canal Way,"",Cambridge,MA,02142,US,6172456030,"","",EST,"",Active
Go! Go! Curry!,"",Go! Go! Curry!,42.3650219,-71.1027564,581 Massachusetts Ave,"",Cambridge,MA,02139,US,8572092747,"","",EST,"",Active
Massachusetts Institute of Technology,"",Massachusetts Institute of Technology,42.3611717,-71.0864716,25 Carleton St,"",Cambridge,MA,02142,US,6172534481,"","",EST,"",Active
Schoenhof's Foreign Books,"",Schoenhof's Foreign Books,42.371991239103,-71.119171497432,76A Mt Auburn St,"",Cambridge,MA,02138,US,6175478855,"","",EST,"",Active
Café Gato Rojo,"",Café Gato Rojo,42.3735419007205,-71.1184930801392,"Basement of Dudley Lehman Hall, Harvard Yard","",Cambridge,MA,02138,US,6174964658,"","",EST,"",Active
Ed Greable - Keller Williams Realty,"",Ed Greable - Keller Williams Realty,42.369155,-71.109825,955 Massachusetts Ave,"",Cambridge,MA,02139,US,6179059128,"","",EST,"",Active
Shawarma Shack,"",Shawarma Shack,42.3591790287207,-71.0947198650838,Stratton Student Center,"",Cambridge,MA,02139,US,6173245568,"","",EST,"",Active
Kendall Kitchen,"",Kendall Kitchen,42.3659500479698,-71.0923958569765,201  Broadway,"",Cambridge,MA,02139,US,6172257704,"","",EST,"",Active
American Repertory Theater,"",American Repertory Theater,42.3748956554954,-71.1229155610334,64 Brattle St,"",Cambridge,MA,02138,US,6175478300,"","",EST,"",Active
Harvard Street Dental,"",Harvard Street Dental,42.3695488,-71.1045227,287 Harvard St,"",Cambridge,MA,02139,US,6174923535,"","",EST,"",Active
